landmarks,label
"[ 6.56991959e-01  7.29628503e-01 -6.97035603e-08  6.86088681e-01
  6.45313323e-01  2.29087546e-02  6.93005562e-01  5.57691038e-01
  2.74141096e-02  6.89909816e-01  4.89653796e-01  2.55829319e-02
  6.81967020e-01  4.39863741e-01  2.16612369e-02  7.07771540e-01
  5.08980930e-01  6.71496149e-03  6.90982044e-01  3.94852340e-01
 -9.71289165e-03  6.82559967e-01  3.19792449e-01 -2.06939131e-02
  6.77528381e-01  2.57613271e-01 -2.88890749e-02  7.03365445e-01
  5.13257921e-01 -1.68560855e-02  6.85168147e-01  3.81570756e-01
 -3.23612280e-02  6.78606033e-01  3.00128818e-01 -4.08883989e-02
  6.74341142e-01  2.32871324e-01 -4.80152816e-02  6.85518682e-01
  5.26188970e-01 -3.98167297e-02  6.71487629e-01  3.95470321e-01
 -5.48218712e-02  6.65356755e-01  3.18015099e-01 -6.32275045e-02
  6.61887705e-01  2.55456388e-01 -7.00036734e-02  6.57091916e-01
  5.45903146e-01 -6.08215481e-02  6.47556782e-01  4.57111716e-01
 -7.83728436e-02  6.41626060e-01  3.93356532e-01 -8.76044556e-02
  6.35895431e-01  3.37955743e-01 -9.42232534e-02]",Ram Ram bhaiyon
"[ 6.66132510e-01  7.26903200e-01 -3.75830744e-08  6.91924155e-01
  6.35428429e-01  2.76088789e-02  6.96317255e-01  5.48254311e-01
  3.36834602e-02  6.92707658e-01  4.82601553e-01  3.23703289e-02
  6.86307907e-01  4.34310973e-01  2.86875330e-02  7.10943341e-01
  5.08057654e-01  7.51187187e-03  6.95456624e-01  3.92159641e-01
 -7.67049287e-03  6.87097371e-01  3.18470269e-01 -1.64510962e-02
  6.81737006e-01  2.56239235e-01 -2.31715329e-02  7.06374705e-01
  5.12563467e-01 -1.91339031e-02  6.90554202e-01  3.79924148e-01
 -3.46558914e-02  6.83029473e-01  2.98641235e-01 -4.25767079e-02
  6.76500380e-01  2.31116474e-01 -4.91390228e-02  6.88360691e-01
  5.25500894e-01 -4.45471779e-02  6.75131738e-01  3.95681083e-01
 -5.84575683e-02  6.67760551e-01  3.18366110e-01 -6.60256147e-02
  6.62504435e-01  2.54723042e-01 -7.25561678e-02  6.60182416e-01
  5.44146478e-01 -6.76584095e-02  6.51083648e-01  4.54464555e-01
 -8.37867633e-02  6.44198775e-01  3.92379522e-01 -9.23786238e-02
  6.37253463e-01  3.39004457e-01 -9.89544988e-02]",Ram Ram bhaiyon
"[ 6.74758077e-01  7.28719115e-01 -3.13580557e-08  6.92162156e-01
  6.41491115e-01  2.69564018e-02  6.95141137e-01  5.53652704e-01
  3.29590254e-02  6.92310631e-01  4.89272118e-01  3.16891670e-02
  6.86238825e-01  4.41908896e-01  2.82890629e-02  7.09036469e-01
  5.09576082e-01  6.85810810e-03  6.93581760e-01  3.95668209e-01
 -7.84221943e-03  6.85159624e-01  3.21627975e-01 -1.63388699e-02
  6.80737197e-01  2.58540511e-01 -2.31916085e-02  7.05594540e-01
  5.13318062e-01 -1.98815744e-02  6.89074397e-01  3.80412281e-01
 -3.46419178e-02  6.82426929e-01  2.98042357e-01 -4.19959910e-02
  6.77181005e-01  2.29562700e-01 -4.84164208e-02  6.89589322e-01
  5.26643276e-01 -4.53908294e-02  6.75744295e-01  3.96559238e-01
 -5.86709157e-02  6.68782294e-01  3.17913324e-01 -6.60423338e-02
  6.63723767e-01  2.52576411e-01 -7.28799105e-02  6.64557755e-01
  5.45873523e-01 -6.88114017e-02  6.55015945e-01  4.57367271e-01
 -8.54778439e-02  6.47212565e-01  3.93153012e-01 -9.48690921e-02
  6.39135420e-01  3.36929530e-01 -1.02230862e-01]",Ram Ram bhaiyon
"[ 6.82932913e-01  7.29692101e-01  2.42812934e-08  6.96960628e-01
  6.42253458e-01  2.80359797e-02  6.96341276e-01  5.56900442e-01
  3.49472314e-02  6.90591037e-01  4.95442331e-01  3.43362540e-02
  6.84318185e-01  4.49444979e-01  3.14730331e-02  7.07727313e-01
  5.08905053e-01  7.69238872e-03  6.92554593e-01  3.94213617e-01
 -7.11337058e-03  6.85895860e-01  3.19629967e-01 -1.52765801e-02
  6.82785034e-01  2.56722003e-01 -2.17375346e-02  7.03359008e-01
  5.12163520e-01 -1.97064858e-02  6.87163472e-01  3.78612101e-01
 -3.49663384e-02  6.81700230e-01  2.95059562e-01 -4.25931066e-02
  6.77586377e-01  2.25510359e-01 -4.90395017e-02  6.87006235e-01
  5.24839759e-01 -4.59245294e-02  6.73552454e-01  3.95089209e-01
 -6.00244626e-02  6.67692959e-01  3.16269636e-01 -6.87281117e-02
  6.63484097e-01  2.50322491e-01 -7.63538107e-02  6.62096024e-01
  5.43262601e-01 -6.98544383e-02  6.52384996e-01  4.54727113e-01
 -8.78797024e-02  6.44765437e-01  3.91286552e-01 -9.87743959e-02
  6.36788130e-01  3.35488319e-01 -1.07112527e-01]",Ram Ram bhaiyon
"[ 6.84241712e-01  7.32088149e-01  8.86689335e-08  6.94883823e-01
  6.41250491e-01  2.67154891e-02  6.94203436e-01  5.53792179e-01
  3.26530486e-02  6.88321829e-01  4.90948111e-01  3.13529335e-02
  6.82577074e-01  4.42861378e-01  2.81975996e-02  7.07598627e-01
  5.12310028e-01  6.44940557e-03  6.91241682e-01  3.94759685e-01
 -8.62513855e-03  6.85572743e-01  3.20743084e-01 -1.68130342e-02
  6.83900416e-01  2.57983595e-01 -2.29550377e-02  7.03821003e-01
  5.16962469e-01 -1.97886657e-02  6.86126351e-01  3.80848914e-01
 -3.44220139e-02  6.80776238e-01  2.97267616e-01 -4.19416465e-02
  6.78058147e-01  2.27779269e-01 -4.86566648e-02  6.87513113e-01
  5.29648423e-01 -4.49223891e-02  6.74113035e-01  3.97387445e-01
 -5.70136160e-02  6.69044137e-01  3.17386687e-01 -6.54362142e-02
  6.66822374e-01  2.51778156e-01 -7.35547543e-02  6.61514878e-01
  5.46311080e-01 -6.80435747e-02  6.53016984e-01  4.59517837e-01
 -8.37231204e-02  6.46442831e-01  3.95476818e-01 -9.46807191e-02
  6.39985859e-01  3.38644147e-01 -1.03716329e-01]",Ram Ram bhaiyon
"[ 6.69359207e-01  7.26308465e-01  9.92506273e-08  6.80635333e-01
  6.31440699e-01  2.80411784e-02  6.81842685e-01  5.41348636e-01
  3.27931121e-02  6.79007411e-01  4.73855495e-01  2.99238916e-02
  6.76123679e-01  4.21667993e-01  2.46878043e-02  7.06569672e-01
  5.11880100e-01  5.74199948e-03  6.89274907e-01  3.96159232e-01
 -9.56697203e-03  6.82858884e-01  3.22866380e-01 -1.84488688e-02
  6.80252492e-01  2.60448247e-01 -2.49647684e-02  7.02603698e-01
  5.18819034e-01 -2.15229727e-02  6.85381114e-01  3.84058028e-01
 -3.58559974e-02  6.78256154e-01  2.99433887e-01 -4.38973531e-02
  6.73982322e-01  2.29647756e-01 -5.13471588e-02  6.84903502e-01
  5.32448113e-01 -4.73418310e-02  6.71117425e-01  4.02509272e-01
 -5.79119474e-02  6.64673090e-01  3.22580516e-01 -6.50365949e-02
  6.62334204e-01  2.57093221e-01 -7.28402957e-02  6.56700552e-01
  5.48321605e-01 -7.10567608e-02  6.48075759e-01  4.61944640e-01
 -8.36059898e-02  6.42612338e-01  4.00483787e-01 -9.18912515e-02
  6.38406217e-01  3.45877051e-01 -9.95928645e-02]",Ram Ram bhaiyon
"[ 6.69044495e-01  7.18871534e-01  4.43256241e-08  6.87880278e-01
  6.29911542e-01  2.69323140e-02  6.90212607e-01  5.36434352e-01
  3.18904370e-02  6.85978532e-01  4.66789871e-01  2.98213344e-02
  6.79914832e-01  4.15431559e-01  2.57188790e-02  7.07919896e-01
  5.06899714e-01  2.58569769e-03  6.91282511e-01  3.89345586e-01
 -1.33760041e-02  6.84125006e-01  3.15621644e-01 -2.18817685e-02
  6.81385040e-01  2.54957557e-01 -2.80697197e-02  7.02994466e-01
  5.13640046e-01 -2.38970611e-02  6.85421526e-01  3.79512101e-01
 -4.06552181e-02  6.78651929e-01  2.95900285e-01 -4.96047474e-02
  6.74562156e-01  2.27703452e-01 -5.67951910e-02  6.85337603e-01
  5.27317345e-01 -4.85178381e-02  6.70697808e-01  3.97469848e-01
 -6.09630086e-02  6.64370060e-01  3.19260955e-01 -6.70641810e-02
  6.61335170e-01  2.54324585e-01 -7.32433349e-02  6.58855975e-01
  5.44649005e-01 -7.09423274e-02  6.48486674e-01  4.57063943e-01
 -8.47297609e-02  6.42714679e-01  3.96490216e-01 -9.18425471e-02
  6.37576997e-01  3.42792004e-01 -9.78259444e-02]",Ram Ram bhaiyon
"[ 6.67265296e-01  7.14019001e-01  4.47666366e-08  6.89335465e-01
  6.29594445e-01  1.99659169e-02  6.91717207e-01  5.36541224e-01
  2.38031801e-02  6.87450349e-01  4.67183292e-01  2.20427774e-02
  6.81455731e-01  4.14970100e-01  1.88179053e-02  7.09172249e-01
  5.07555068e-01 -2.96303697e-05  6.94340110e-01  3.89952272e-01
 -1.65865570e-02  6.87619448e-01  3.15068007e-01 -2.58979071e-02
  6.84670150e-01  2.53021210e-01 -3.22203934e-02  7.02986479e-01
  5.12221158e-01 -2.21934095e-02  6.88290119e-01  3.80426407e-01
 -3.72270197e-02  6.81246579e-01  2.97735035e-01 -4.46672738e-02
  6.76720560e-01  2.27972478e-01 -5.04716821e-02  6.85390353e-01
  5.23511767e-01 -4.33538817e-02  6.71418369e-01  3.95780474e-01
 -5.56240715e-02  6.62869811e-01  3.18108797e-01 -6.17460683e-02
  6.57598794e-01  2.53747523e-01 -6.71248510e-02  6.59200132e-01
  5.39935529e-01 -6.30226508e-02  6.48634195e-01  4.52135921e-01
 -7.65163600e-02  6.41117156e-01  3.91549021e-01 -8.31227601e-02
  6.34587646e-01  3.38850200e-01 -8.81291702e-02]",Ram Ram bhaiyon
"[ 6.65902376e-01  7.10898042e-01  2.64419562e-08  6.87614620e-01
  6.25732422e-01  1.97204035e-02  6.91339970e-01  5.33526421e-01
  2.35677976e-02  6.88565791e-01  4.64130789e-01  2.18062755e-02
  6.83186591e-01  4.11191583e-01  1.84543692e-02  7.09183514e-01
  5.07300317e-01  7.89815618e-04  6.94583058e-01  3.92697453e-01
 -1.60039142e-02  6.87134683e-01  3.17545593e-01 -2.60819290e-02
  6.83623672e-01  2.54977018e-01 -3.32005881e-02  7.03409672e-01
  5.11574328e-01 -2.14358848e-02  6.89019799e-01  3.81231606e-01
 -3.66675295e-02  6.81899667e-01  2.98985958e-01 -4.48698439e-02
  6.77494287e-01  2.29215145e-01 -5.13697788e-02  6.86492026e-01
  5.23038566e-01 -4.27318700e-02  6.73369765e-01  3.97470593e-01
 -5.55812977e-02  6.65004134e-01  3.20130050e-01 -6.24461249e-02
  6.59691334e-01  2.56145805e-01 -6.83886409e-02  6.61184549e-01
  5.40442884e-01 -6.25593513e-02  6.51183248e-01  4.55336362e-01
 -7.70478025e-02  6.43132269e-01  3.94886971e-01 -8.44688565e-02
  6.35851383e-01  3.42023909e-01 -9.00374278e-02]",Ram Ram bhaiyon
"[ 6.68156981e-01  7.08754838e-01  3.58427812e-08  6.89989626e-01
  6.25866175e-01  1.83563400e-02  6.93400681e-01  5.34147978e-01
  2.18929369e-02  6.89798594e-01  4.65398729e-01  2.01917049e-02
  6.84010148e-01  4.13329720e-01  1.70245953e-02  7.09995985e-01
  5.06514490e-01  9.32795883e-05  6.95179045e-01  3.91479611e-01
 -1.66977756e-02  6.87350392e-01  3.17066014e-01 -2.66274642e-02
  6.83715045e-01  2.55351871e-01 -3.34413387e-02  7.04389334e-01
  5.10742724e-01 -2.10849419e-02  6.89813912e-01  3.79416764e-01
 -3.66410092e-02  6.81955040e-01  2.97739327e-01 -4.50746790e-02
  6.77194774e-01  2.28950858e-01 -5.14175184e-02  6.86762214e-01
  5.21303773e-01 -4.13657911e-02  6.73871636e-01  3.94523412e-01
 -5.47591709e-02  6.65224731e-01  3.17797661e-01 -6.19446300e-02
  6.59877956e-01  2.55012155e-01 -6.76295087e-02  6.60236001e-01
  5.37168264e-01 -6.01682775e-02  6.50977731e-01  4.49920803e-01
 -7.47680143e-02  6.43151104e-01  3.90425146e-01 -8.19208995e-02
  6.35770261e-01  3.39373499e-01 -8.69705975e-02]",Ram Ram bhaiyon
"[ 6.80035472e-01  7.22713113e-01  2.18060094e-08  6.95454955e-01
  6.38360620e-01  1.97669975e-02  6.92756534e-01  5.43316126e-01
  2.49749199e-02  6.85935676e-01  4.72380877e-01  2.49309596e-02
  6.78279400e-01  4.20976400e-01  2.32479479e-02  7.12434947e-01
  5.09116232e-01  8.19660956e-04  6.95504904e-01  3.94529343e-01
 -1.52225401e-02  6.87092483e-01  3.18158001e-01 -2.48011239e-02
  6.81932032e-01  2.54424095e-01 -3.17006931e-02  7.08418250e-01
  5.15275657e-01 -2.09661499e-02  6.90105319e-01  3.83831322e-01
 -3.57032083e-02  6.81640089e-01  2.99145699e-01 -4.34133932e-02
  6.76016331e-01  2.27857023e-01 -4.95323911e-02  6.90891623e-01
  5.28270423e-01 -4.18584384e-02  6.74019575e-01  4.00715530e-01
 -5.54978549e-02  6.64308071e-01  3.21022272e-01 -6.29216731e-02
  6.58011079e-01  2.55057573e-01 -6.87430799e-02  6.62769794e-01
  5.46859026e-01 -6.10890761e-02  6.50262773e-01  4.56003547e-01
 -7.74421245e-02  6.41750097e-01  3.95055503e-01 -8.55783746e-02
  6.33901656e-01  3.42595160e-01 -9.10466909e-02]",Ram Ram bhaiyon
"[ 6.72913432e-01  7.19071388e-01  6.24038137e-08  6.90497696e-01
  6.28841996e-01  2.06209328e-02  6.91724539e-01  5.36808610e-01
  2.67184488e-02  6.86019361e-01  4.68781531e-01  2.69135572e-02
  6.80811822e-01  4.19584215e-01  2.57509556e-02  7.09902465e-01
  5.08317351e-01  5.27458871e-03  6.95201993e-01  3.95855248e-01
 -9.50008258e-03  6.87843680e-01  3.20686102e-01 -1.76947918e-02
  6.83491647e-01  2.57945597e-01 -2.35980228e-02  7.02968657e-01
  5.11094034e-01 -1.70845613e-02  6.89807892e-01  3.83255035e-01
 -3.18661705e-02  6.83655322e-01  2.99884498e-01 -3.98920476e-02
  6.79073811e-01  2.30218470e-01 -4.59325425e-02  6.85680270e-01
  5.21165490e-01 -3.87918949e-02  6.72754526e-01  3.99727523e-01
 -5.18366434e-02  6.65747762e-01  3.22035432e-01 -6.01136535e-02
  6.61571205e-01  2.57736504e-01 -6.68235123e-02  6.60366416e-01
  5.36247194e-01 -5.90002611e-02  6.49345040e-01  4.53185678e-01
 -7.41551444e-02  6.42359257e-01  3.94305915e-01 -8.32333714e-02
  6.36680126e-01  3.42575729e-01 -8.99657086e-02]",Ram Ram bhaiyon
"[ 6.71543837e-01  7.20961809e-01  5.10801215e-08  6.90364599e-01
  6.34002805e-01  2.19008699e-02  6.90947294e-01  5.43027461e-01
  2.81415433e-02  6.84139252e-01  4.75644886e-01  2.84178667e-02
  6.78017318e-01  4.27275032e-01  2.70389840e-02  7.09995806e-01
  5.10655224e-01  3.61762219e-03  6.94901586e-01  3.96964967e-01
 -1.17714172e-02  6.87365830e-01  3.21376920e-01 -2.02580281e-02
  6.82448208e-01  2.57918775e-01 -2.63671521e-02  7.03542173e-01
  5.14073372e-01 -1.92802548e-02  6.90004945e-01  3.84217680e-01
 -3.44128571e-02  6.83826327e-01  3.00316304e-01 -4.24634069e-02
  6.78601921e-01  2.29607552e-01 -4.86300923e-02  6.85352087e-01
  5.24665356e-01 -4.11860533e-02  6.73083127e-01  4.00857002e-01
 -5.46431616e-02  6.66331530e-01  3.22615892e-01 -6.30696565e-02
  6.61751509e-01  2.57777452e-01 -6.98388144e-02  6.58097327e-01
  5.39917886e-01 -6.13246225e-02  6.48284197e-01  4.55571830e-01
 -7.72455111e-02  6.42049730e-01  3.95454913e-01 -8.67596492e-02
  6.36691689e-01  3.42765868e-01 -9.36983526e-02]",Ram Ram bhaiyon
"[ 6.69774532e-01  7.19995737e-01  4.49706334e-08  6.88849211e-01
  6.33747280e-01  2.12723482e-02  6.89755023e-01  5.40230691e-01
  2.71045808e-02  6.82708681e-01  4.71467406e-01  2.72930842e-02
  6.75318182e-01  4.21344429e-01  2.58617569e-02  7.09952593e-01
  5.09123445e-01  1.23234082e-03  6.94653988e-01  3.94230366e-01
 -1.48147549e-02  6.87342465e-01  3.18509996e-01 -2.35204846e-02
  6.83078766e-01  2.54670054e-01 -2.99181640e-02  7.04322457e-01
  5.13123870e-01 -2.16566268e-02  6.90085411e-01  3.80823344e-01
 -3.74670103e-02  6.83839858e-01  2.96531618e-01 -4.56426106e-02
  6.78707898e-01  2.25503534e-01 -5.19748889e-02  6.86315477e-01
  5.24854779e-01 -4.34937552e-02  6.73750818e-01  3.98830086e-01
 -5.78161776e-02  6.66636765e-01  3.19810420e-01 -6.65289760e-02
  6.61598623e-01  2.53801018e-01 -7.36133233e-02  6.59006119e-01
  5.41639507e-01 -6.34973198e-02  6.49256766e-01  4.57774639e-01
 -8.09337571e-02  6.42220855e-01  3.97823930e-01 -9.12873447e-02
  6.35993123e-01  3.44895959e-01 -9.87957641e-02]",Ram Ram bhaiyon
"[ 6.71239555e-01  7.20375478e-01  2.67491771e-08  6.93699718e-01
  6.35312319e-01  2.56188996e-02  6.95981324e-01  5.47817886e-01
  3.22898589e-02  6.90146685e-01  4.81688797e-01  3.26429904e-02
  6.82928503e-01  4.33586925e-01  3.08370944e-02  7.11879134e-01
  5.08688986e-01  3.35170818e-03  6.97180808e-01  3.90260458e-01
 -1.13685038e-02  6.90716743e-01  3.16767365e-01 -1.87357124e-02
  6.88148677e-01  2.54753262e-01 -2.38670073e-02  7.07482338e-01
  5.14827669e-01 -2.07483955e-02  6.91497505e-01  3.79549563e-01
 -3.52187976e-02  6.83975101e-01  2.96526253e-01 -4.17163596e-02
  6.78792119e-01  2.27583170e-01 -4.69032899e-02  6.89036131e-01
  5.27530253e-01 -4.32527512e-02  6.73458576e-01  3.95672441e-01
 -5.57587408e-02  6.63639903e-01  3.16429853e-01 -6.21930026e-02
  6.57450855e-01  2.51414776e-01 -6.76651821e-02  6.59791648e-01
  5.44241965e-01 -6.35136366e-02  6.48212850e-01  4.50358748e-01
 -7.87313581e-02  6.40690148e-01  3.89484286e-01 -8.64975378e-02
  6.33647323e-01  3.37412745e-01 -9.20290723e-02]",Ram Ram bhaiyon
"[ 6.72462881e-01  7.19827652e-01  1.98764134e-08  6.95031106e-01
  6.34214759e-01  2.50990242e-02  6.96866274e-01  5.46800613e-01
  3.12760584e-02  6.90588295e-01  4.81190443e-01  3.10560670e-02
  6.83165610e-01  4.33231831e-01  2.87009124e-02  7.12115109e-01
  5.07567227e-01  3.50846932e-03  6.97451770e-01  3.89554530e-01
 -1.16598625e-02  6.90366864e-01  3.16173613e-01 -1.94842834e-02
  6.87168062e-01  2.54524410e-01 -2.49615628e-02  7.07788706e-01
  5.13401210e-01 -2.06373129e-02  6.92558765e-01  3.78416359e-01
 -3.56724933e-02  6.84584796e-01  2.96360344e-01 -4.26173136e-02
  6.78640306e-01  2.28659749e-01 -4.80085090e-02  6.89659119e-01
  5.26003242e-01 -4.33300473e-02  6.74609900e-01  3.94369245e-01
 -5.65063432e-02  6.64451182e-01  3.15174431e-01 -6.34249151e-02
  6.57688081e-01  2.50493050e-01 -6.91018924e-02  6.60605431e-01
  5.42901456e-01 -6.38103634e-02  6.49181843e-01  4.49660718e-01
 -7.93251172e-02  6.41149282e-01  3.88482898e-01 -8.71972367e-02
  6.33264124e-01  3.36327016e-01 -9.27664787e-02]",Ram Ram bhaiyon
"[ 6.76097870e-01  7.28703380e-01  3.50365781e-09  6.95778191e-01
  6.37370348e-01  2.38688849e-02  6.95402443e-01  5.41806400e-01
  3.00599318e-02  6.89025223e-01  4.70892519e-01  2.98287049e-02
  6.80532217e-01  4.19189721e-01  2.76669655e-02  7.14312136e-01
  5.09195268e-01  3.26737016e-03  6.98939383e-01  3.94158483e-01
 -1.26299094e-02  6.91684842e-01  3.17749232e-01 -2.19827686e-02
  6.87840104e-01  2.53403693e-01 -2.90371496e-02  7.09812999e-01
  5.16037583e-01 -2.12689675e-02  6.93580568e-01  3.85856032e-01
 -3.65825295e-02  6.86146677e-01  3.00633401e-01 -4.49082963e-02
  6.80558264e-01  2.30253905e-01 -5.19022681e-02  6.92397177e-01
  5.30268967e-01 -4.46637385e-02  6.77210689e-01  4.04094309e-01
 -5.83990403e-02  6.68801665e-01  3.23100835e-01 -6.65182099e-02
  6.63193703e-01  2.57122666e-01 -7.35023692e-02  6.65270329e-01
  5.49735844e-01 -6.61251545e-02  6.53963208e-01  4.61574912e-01
 -8.28980953e-02  6.45554662e-01  3.99096757e-01 -9.23065618e-02
  6.37250721e-01  3.46055031e-01 -9.93222222e-02]",Ram Ram bhaiyon
"[ 6.79424047e-01  7.22937822e-01  6.89777906e-08  7.01750517e-01
  6.29455328e-01  2.69695949e-02  7.00841308e-01  5.32646477e-01
  3.46446931e-02  6.94063485e-01  4.60900277e-01  3.52595299e-02
  6.85555398e-01  4.09772247e-01  3.36633809e-02  7.13674128e-01
  5.04199862e-01  7.17561506e-03  6.98529899e-01  3.91204745e-01
 -7.45497132e-03  6.92712069e-01  3.16847265e-01 -1.55694718e-02
  6.90928996e-01  2.54950762e-01 -2.18076520e-02  7.06601083e-01
  5.09746969e-01 -1.86606683e-02  6.92355812e-01  3.80556464e-01
 -3.37502807e-02  6.87412620e-01  2.96952337e-01 -4.21203077e-02
  6.85486436e-01  2.28457868e-01 -4.90681604e-02  6.88115954e-01
  5.23400068e-01 -4.31078523e-02  6.74748242e-01  3.99496555e-01
 -5.64225540e-02  6.68581545e-01  3.20448011e-01 -6.49412945e-02
  6.66737795e-01  2.55254656e-01 -7.26624951e-02  6.60341322e-01
  5.43083847e-01 -6.52949661e-02  6.49245024e-01  4.59425330e-01
 -8.13940912e-02  6.42811120e-01  3.99303555e-01 -9.10024494e-02
  6.38015032e-01  3.45402747e-01 -9.86335948e-02]",Ram Ram bhaiyon
"[ 6.78845644e-01  7.23619282e-01  6.19588576e-08  6.99065745e-01
  6.31614983e-01  2.62805130e-02  6.99506342e-01  5.37677169e-01
  3.36204544e-02  6.94028974e-01  4.67219919e-01  3.38906944e-02
  6.87040567e-01  4.16237086e-01  3.19739245e-02  7.14413166e-01
  5.08625329e-01  7.13085150e-03  6.99061751e-01  3.95512432e-01
 -7.41002942e-03  6.92901492e-01  3.21079940e-01 -1.58613957e-02
  6.89312220e-01  2.57807374e-01 -2.22993549e-02  7.07823694e-01
  5.13155639e-01 -1.81530342e-02  6.93490267e-01  3.83912444e-01
 -3.24305519e-02  6.87823057e-01  3.00755262e-01 -4.05893736e-02
  6.84234440e-01  2.31022894e-01 -4.75204140e-02  6.89369500e-01
  5.25003672e-01 -4.21213508e-02  6.76435649e-01  4.01488543e-01
 -5.46076857e-02  6.70504689e-01  3.23134810e-01 -6.32126778e-02
  6.67853057e-01  2.58169025e-01 -7.09783807e-02  6.61125720e-01
  5.42499006e-01 -6.39906377e-02  6.50684893e-01  4.59200054e-01
 -7.89626315e-02  6.44329906e-01  3.99496675e-01 -8.82764906e-02
  6.39030755e-01  3.46309900e-01 -9.57618281e-02]",Ram Ram bhaiyon
"[ 6.79871917e-01  7.23759353e-01  8.50377404e-08  7.00276911e-01
  6.29158199e-01  2.51170322e-02  6.99234724e-01  5.31304240e-01
  3.22769098e-02  6.91864908e-01  4.59261447e-01  3.26576307e-02
  6.83693230e-01  4.06569988e-01  3.11986208e-02  7.14310527e-01
  5.08067310e-01  7.13632721e-03  6.97738826e-01  3.93848985e-01
 -7.67550571e-03  6.91672087e-01  3.18063647e-01 -1.62132289e-02
  6.89339995e-01  2.54447341e-01 -2.25424394e-02  7.07880139e-01
  5.13404608e-01 -1.74918585e-02  6.92047894e-01  3.83510590e-01
 -3.16761173e-02  6.86499119e-01  2.99254239e-01 -3.96773368e-02
  6.84454679e-01  2.29174048e-01 -4.63655517e-02  6.89435780e-01
  5.25541246e-01 -4.09717038e-02  6.75685108e-01  4.01012242e-01
 -5.32001257e-02  6.69220388e-01  3.21638942e-01 -6.10576645e-02
  6.67282939e-01  2.56496072e-01 -6.81563914e-02  6.60849869e-01
  5.43122172e-01 -6.25031739e-02  6.49281263e-01  4.59144622e-01
 -7.68837929e-02  6.42210662e-01  3.98357183e-01 -8.54800195e-02
  6.36789083e-01  3.44708681e-01 -9.23265591e-02]",Ram Ram bhaiyon
"[ 6.79768682e-01  7.18834937e-01  6.12734539e-08  6.96699560e-01
  6.30424380e-01  2.53243521e-02  6.98112786e-01  5.40651381e-01
  3.18446308e-02  6.94625080e-01  4.74017859e-01  3.19788009e-02
  6.89634621e-01  4.25575435e-01  3.00137512e-02  7.13537216e-01
  5.07158279e-01  3.63912922e-03  6.99607313e-01  3.92163754e-01
 -1.16564836e-02  6.93481028e-01  3.17349613e-01 -2.01854166e-02
  6.91010058e-01  2.54985332e-01 -2.63469871e-02  7.08784461e-01
  5.11773407e-01 -2.07667444e-02  6.95073843e-01  3.79748821e-01
 -3.52436043e-02  6.89004481e-01  2.97144055e-01 -4.24514599e-02
  6.85870767e-01  2.29013801e-01 -4.86175828e-02  6.91433728e-01
  5.24154723e-01 -4.37254198e-02  6.78812146e-01  3.97756159e-01
 -5.59942611e-02  6.71502233e-01  3.20695281e-01 -6.35691658e-02
  6.68067217e-01  2.58116484e-01 -7.05617741e-02  6.64117277e-01
  5.41343033e-01 -6.45978078e-02  6.53486073e-01  4.55345869e-01
 -7.99333602e-02  6.45952404e-01  3.94931912e-01 -8.91938806e-02
  6.39714360e-01  3.41751277e-01 -9.64797437e-02]",Ram Ram bhaiyon
"[ 6.81124628e-01  7.28148460e-01  4.24475566e-08  7.02397466e-01
  6.40610099e-01  2.45307684e-02  7.03076005e-01  5.48811972e-01
  3.18816714e-02  6.96435511e-01  4.81565416e-01  3.22441161e-02
  6.89989150e-01  4.32059050e-01  3.07852197e-02  7.14910567e-01
  5.14472604e-01  8.73693172e-03  7.00034559e-01  3.98433506e-01
 -5.03064506e-03  6.93184555e-01  3.22510719e-01 -1.29684974e-02
  6.89459145e-01  2.58648127e-01 -1.89183485e-02  7.08228528e-01
  5.16124070e-01 -1.57923475e-02  6.93476021e-01  3.85218620e-01
 -2.90862210e-02  6.87917650e-01  3.00474614e-01 -3.62624228e-02
  6.84429884e-01  2.30053574e-01 -4.21206318e-02  6.90084159e-01
  5.26044607e-01 -3.94684449e-02  6.78519845e-01  4.00838286e-01
 -5.14160544e-02  6.72186017e-01  3.22357208e-01 -5.88832758e-02
  6.68196261e-01  2.57418156e-01 -6.52739480e-02  6.63330197e-01
  5.42598724e-01 -6.13790043e-02  6.53969526e-01  4.54805613e-01
 -7.59829953e-02  6.45486176e-01  3.93706650e-01 -8.41681138e-02
  6.36179507e-01  3.41314852e-01 -9.02870893e-02]",Ram Ram bhaiyon
